Model_Name,Runtime,BENIGN TP,BENIGN FP,BENIGN TN,BENIGN FN,Bot TP,Bot FP,Bot TN,Bot FN,DDoS TP,DDoS FP,DDoS TN,DDoS FN,DoS GoldenEye TP,DoS GoldenEye FP,DoS GoldenEye TN,DoS GoldenEye FN,DoS Hulk TP,DoS Hulk FP,DoS Hulk TN,DoS Hulk FN,DoS Slowhttptest TP,DoS Slowhttptest FP,DoS Slowhttptest TN,DoS Slowhttptest FN,DoS slowloris TP,DoS slowloris FP,DoS slowloris TN,DoS slowloris FN,FTP-Patator TP,FTP-Patator FP,FTP-Patator TN,FTP-Patator FN,Heartbleed TP,Heartbleed FP,Heartbleed TN,Heartbleed FN,Infiltration TP,Infiltration FP,Infiltration TN,Infiltration FN,PortScan TP,PortScan FP,PortScan TN,PortScan FN,SSH-Patator TP,SSH-Patator FP,SSH-Patator TN,SSH-Patator FN,Web Attack - Brute Force TP,Web Attack - Brute Force FP,Web Attack - Brute Force TN,Web Attack - Brute Force FN,Web Attack - Sql Injection TP,Web Attack - Sql Injection FP,Web Attack - Sql Injection TN,Web Attack - Sql Injection FN,Web Attack - XSS TP,Web Attack - XSS FP,Web Attack - XSS TN,Web Attack - XSS FN
210603_4_L_25e.h5,0.08439493179321289,0,5,995,0,315,0,0,685,990,0,0,10,948,0,0,52,910,0,0,90,514,0,0,486,985,0,0,15,986,0,0,14,0,0,0,11,0,0,0,36,998,0,0,2,477,0,0,523,49,0,0,951,1,0,0,20,2,0,0,650
210603_4_L_50e.h5,0.08257126808166504,0,7,993,0,318,0,0,682,995,0,0,5,963,0,0,37,932,0,0,68,991,0,0,9,988,0,0,12,984,0,0,16,0,0,0,11,0,0,0,36,998,0,0,2,476,0,0,524,49,0,0,951,2,0,0,19,2,0,0,650
